file_name,label,binary_label
IMAGE_0052.jpg,meningioma_tumor,positive
IMAGE_0053.jpg,pituitary_tumor,positive
IMAGE_0054.jpg,glioma_tumor,positive
IMAGE_0055.jpg,meningioma_tumor,positive
IMAGE_0056.jpg,glioma_tumor,positive
IMAGE_0057.jpg,meningioma_tumor,positive
IMAGE_0058.jpg,glioma_tumor,positive
IMAGE_0059.jpg,glioma_tumor,positive
IMAGE_0060.jpg,glioma_tumor,positive
IMAGE_0061.jpg,meningioma_tumor,positive
IMAGE_0062.jpg,pituitary_tumor,positive
IMAGE_0063.jpg,pituitary_tumor,positive
IMAGE_0064.jpg,pituitary_tumor,positive
IMAGE_0065.jpg,glioma_tumor,positive
IMAGE_0066.jpg,meningioma_tumor,positive
IMAGE_0067.jpg,glioma_tumor,positive
IMAGE_0068.jpg,glioma_tumor,positive
IMAGE_0069.jpg,meningioma_tumor,positive
IMAGE_0070.jpg,glioma_tumor,positive
IMAGE_0071.jpg,glioma_tumor,positive
IMAGE_0072.jpg,pituitary_tumor,positive
IMAGE_0073.jpg,pituitary_tumor,positive
IMAGE_0074.jpg,glioma_tumor,positive
IMAGE_0075.jpg,pituitary_tumor,positive
IMAGE_0076.jpg,glioma_tumor,positive
IMAGE_0077.jpg,glioma_tumor,positive
IMAGE_0078.jpg,no_tumor,negative
IMAGE_0079.jpg,meningioma_tumor,positive
IMAGE_0080.jpg,glioma_tumor,positive
IMAGE_0081.jpg,meningioma_tumor,positive
IMAGE_0082.jpg,glioma_tumor,positive
IMAGE_0083.jpg,meningioma_tumor,positive
IMAGE_0084.jpg,pituitary_tumor,positive
IMAGE_0085.jpg,pituitary_tumor,positive
IMAGE_0086.jpg,pituitary_tumor,positive
IMAGE_0087.jpg,meningioma_tumor,positive
IMAGE_0088.jpg,pituitary_tumor,positive
IMAGE_0089.jpg,pituitary_tumor,positive
IMAGE_0090.jpg,pituitary_tumor,positive
IMAGE_0091.jpg,glioma_tumor,positive
IMAGE_0092.jpg,meningioma_tumor,positive
IMAGE_0093.jpg,pituitary_tumor,positive
IMAGE_0094.jpg,pituitary_tumor,positive
IMAGE_0095.jpg,glioma_tumor,positive
IMAGE_0096.jpg,meningioma_tumor,positive
IMAGE_0097.jpg,glioma_tumor,positive
IMAGE_0098.jpg,glioma_tumor,positive
IMAGE_0099.jpg,meningioma_tumor,positive
IMAGE_0100.jpg,meningioma_tumor,positive
IMAGE_0101.jpg,no_tumor,negative
IMAGE_0102.jpg,meningioma_tumor,positive
IMAGE_0103.jpg,glioma_tumor,positive
IMAGE_0104.jpg,meningioma_tumor,positive
IMAGE_0105.jpg,pituitary_tumor,positive
IMAGE_0106.jpg,glioma_tumor,positive
IMAGE_0107.jpg,glioma_tumor,positive
IMAGE_0108.jpg,meningioma_tumor,positive
IMAGE_0109.jpg,pituitary_tumor,positive
IMAGE_0110.jpg,glioma_tumor,positive
IMAGE_0111.jpg,glioma_tumor,positive
IMAGE_0112.jpg,meningioma_tumor,positive
IMAGE_0113.jpg,meningioma_tumor,positive
IMAGE_0114.jpg,no_tumor,negative
IMAGE_0115.jpg,pituitary_tumor,positive
IMAGE_0116.jpg,pituitary_tumor,positive
IMAGE_0117.jpg,meningioma_tumor,positive
IMAGE_0118.jpg,glioma_tumor,positive
IMAGE_0119.jpg,meningioma_tumor,positive
IMAGE_0120.jpg,pituitary_tumor,positive
IMAGE_0121.jpg,pituitary_tumor,positive
IMAGE_0122.jpg,glioma_tumor,positive
IMAGE_0123.jpg,meningioma_tumor,positive
IMAGE_0124.jpg,glioma_tumor,positive
IMAGE_0125.jpg,no_tumor,negative
IMAGE_0126.jpg,pituitary_tumor,positive
IMAGE_0127.jpg,no_tumor,negative
IMAGE_0128.jpg,pituitary_tumor,positive
IMAGE_0129.jpg,meningioma_tumor,positive
IMAGE_0130.jpg,glioma_tumor,positive
IMAGE_0131.jpg,no_tumor,negative
IMAGE_0132.jpg,meningioma_tumor,positive
IMAGE_0133.jpg,meningioma_tumor,positive
IMAGE_0134.jpg,meningioma_tumor,positive
IMAGE_0135.jpg,meningioma_tumor,positive
IMAGE_0136.jpg,meningioma_tumor,positive
IMAGE_0137.jpg,pituitary_tumor,positive
IMAGE_0138.jpg,pituitary_tumor,positive
IMAGE_0139.jpg,pituitary_tumor,positive
IMAGE_0140.jpg,pituitary_tumor,positive
IMAGE_0141.jpg,pituitary_tumor,positive
IMAGE_0142.jpg,glioma_tumor,positive
IMAGE_0143.jpg,glioma_tumor,positive
IMAGE_0144.jpg,pituitary_tumor,positive
IMAGE_0145.jpg,meningioma_tumor,positive
IMAGE_0146.jpg,pituitary_tumor,positive
IMAGE_0147.jpg,glioma_tumor,positive
IMAGE_0148.jpg,glioma_tumor,positive
IMAGE_0149.jpg,meningioma_tumor,positive
IMAGE_0150.jpg,meningioma_tumor,positive
IMAGE_0151.jpg,glioma_tumor,positive
IMAGE_0152.jpg,pituitary_tumor,positive
IMAGE_0153.jpg,glioma_tumor,positive
IMAGE_0154.jpg,pituitary_tumor,positive
IMAGE_0155.jpg,meningioma_tumor,positive
IMAGE_0156.jpg,no_tumor,negative
IMAGE_0157.jpg,glioma_tumor,positive
IMAGE_0158.jpg,pituitary_tumor,positive
IMAGE_0159.jpg,glioma_tumor,positive
IMAGE_0160.jpg,pituitary_tumor,positive
IMAGE_0161.jpg,glioma_tumor,positive
IMAGE_0162.jpg,glioma_tumor,positive
IMAGE_0163.jpg,glioma_tumor,positive
IMAGE_0164.jpg,glioma_tumor,positive
IMAGE_0165.jpg,meningioma_tumor,positive
IMAGE_0166.jpg,glioma_tumor,positive
IMAGE_0167.jpg,meningioma_tumor,positive
IMAGE_0168.jpg,meningioma_tumor,positive
IMAGE_0169.jpg,glioma_tumor,positive
IMAGE_0170.jpg,no_tumor,negative
IMAGE_0171.jpg,pituitary_tumor,positive
IMAGE_0172.jpg,pituitary_tumor,positive
IMAGE_0173.jpg,meningioma_tumor,positive
IMAGE_0174.jpg,glioma_tumor,positive
IMAGE_0175.jpg,glioma_tumor,positive
IMAGE_0176.jpg,no_tumor,negative
IMAGE_0177.jpg,glioma_tumor,positive
IMAGE_0178.jpg,meningioma_tumor,positive
IMAGE_0179.jpg,meningioma_tumor,positive
IMAGE_0180.jpg,glioma_tumor,positive
IMAGE_0181.jpg,pituitary_tumor,positive
IMAGE_0182.jpg,pituitary_tumor,positive
IMAGE_0183.jpg,pituitary_tumor,positive
IMAGE_0184.jpg,meningioma_tumor,positive
IMAGE_0185.jpg,glioma_tumor,positive
IMAGE_0186.jpg,no_tumor,negative
IMAGE_0187.jpg,glioma_tumor,positive
IMAGE_0188.jpg,meningioma_tumor,positive
IMAGE_0189.jpg,pituitary_tumor,positive
IMAGE_0190.jpg,pituitary_tumor,positive
IMAGE_0191.jpg,pituitary_tumor,positive
IMAGE_0192.jpg,meningioma_tumor,positive
IMAGE_0193.jpg,pituitary_tumor,positive
IMAGE_0194.jpg,glioma_tumor,positive
IMAGE_0195.jpg,meningioma_tumor,positive
IMAGE_0196.jpg,glioma_tumor,positive
IMAGE_0197.jpg,glioma_tumor,positive
IMAGE_0198.jpg,glioma_tumor,positive
IMAGE_0199.jpg,pituitary_tumor,positive
IMAGE_0200.jpg,no_tumor,negative
IMAGE_0201.jpg,meningioma_tumor,positive
IMAGE_0202.jpg,meningioma_tumor,positive
IMAGE_0203.jpg,glioma_tumor,positive
IMAGE_0204.jpg,no_tumor,negative
IMAGE_0205.jpg,glioma_tumor,positive
IMAGE_0206.jpg,pituitary_tumor,positive
IMAGE_0207.jpg,no_tumor,negative
IMAGE_0208.jpg,glioma_tumor,positive
IMAGE_0209.jpg,pituitary_tumor,positive
IMAGE_0210.jpg,pituitary_tumor,positive
IMAGE_0211.jpg,meningioma_tumor,positive
IMAGE_0212.jpg,meningioma_tumor,positive
IMAGE_0213.jpg,meningioma_tumor,positive
IMAGE_0214.jpg,meningioma_tumor,positive
IMAGE_0215.jpg,meningioma_tumor,positive
IMAGE_0216.jpg,glioma_tumor,positive
IMAGE_0217.jpg,glioma_tumor,positive
IMAGE_0218.jpg,pituitary_tumor,positive
IMAGE_0219.jpg,glioma_tumor,positive
IMAGE_0220.jpg,meningioma_tumor,positive
IMAGE_0221.jpg,glioma_tumor,positive
IMAGE_0222.jpg,pituitary_tumor,positive
IMAGE_0223.jpg,glioma_tumor,positive
IMAGE_0224.jpg,pituitary_tumor,positive
IMAGE_0225.jpg,pituitary_tumor,positive
IMAGE_0226.jpg,glioma_tumor,positive
IMAGE_0227.jpg,meningioma_tumor,positive
IMAGE_0228.jpg,no_tumor,negative
IMAGE_0229.jpg,no_tumor,negative
IMAGE_0230.jpg,pituitary_tumor,positive
IMAGE_0231.jpg,pituitary_tumor,positive
IMAGE_0232.jpg,meningioma_tumor,positive
IMAGE_0233.jpg,no_tumor,negative
IMAGE_0234.jpg,no_tumor,negative
IMAGE_0235.jpg,meningioma_tumor,positive
IMAGE_0236.jpg,glioma_tumor,positive
IMAGE_0237.jpg,pituitary_tumor,positive
IMAGE_0238.jpg,pituitary_tumor,positive
IMAGE_0239.jpg,meningioma_tumor,positive
IMAGE_0240.jpg,meningioma_tumor,positive
IMAGE_0241.jpg,meningioma_tumor,positive
IMAGE_0242.jpg,meningioma_tumor,positive
IMAGE_0243.jpg,pituitary_tumor,positive
IMAGE_0244.jpg,pituitary_tumor,positive
IMAGE_0245.jpg,pituitary_tumor,positive
IMAGE_0246.jpg,pituitary_tumor,positive
IMAGE_0247.jpg,pituitary_tumor,positive
IMAGE_0248.jpg,pituitary_tumor,positive
IMAGE_0249.jpg,no_tumor,negative
IMAGE_0250.jpg,glioma_tumor,positive
IMAGE_0251.jpg,glioma_tumor,positive
IMAGE_0252.jpg,glioma_tumor,positive
IMAGE_0253.jpg,meningioma_tumor,positive
IMAGE_0254.jpg,pituitary_tumor,positive
IMAGE_0255.jpg,glioma_tumor,positive
IMAGE_0256.jpg,meningioma_tumor,positive
IMAGE_0257.jpg,no_tumor,negative
IMAGE_0258.jpg,glioma_tumor,positive
IMAGE_0259.jpg,no_tumor,negative
IMAGE_0260.jpg,meningioma_tumor,positive
IMAGE_0261.jpg,pituitary_tumor,positive
IMAGE_0262.jpg,pituitary_tumor,positive
IMAGE_0263.jpg,no_tumor,negative
IMAGE_0264.jpg,glioma_tumor,positive
IMAGE_0265.jpg,meningioma_tumor,positive
IMAGE_0266.jpg,pituitary_tumor,positive
IMAGE_0267.jpg,meningioma_tumor,positive
IMAGE_0268.jpg,meningioma_tumor,positive
IMAGE_0269.jpg,glioma_tumor,positive
IMAGE_0270.jpg,meningioma_tumor,positive
IMAGE_0271.jpg,glioma_tumor,positive
IMAGE_0272.jpg,pituitary_tumor,positive
IMAGE_0273.jpg,no_tumor,negative
IMAGE_0274.jpg,meningioma_tumor,positive
IMAGE_0275.jpg,meningioma_tumor,positive
IMAGE_0276.jpg,glioma_tumor,positive
IMAGE_0277.jpg,glioma_tumor,positive
IMAGE_0278.jpg,glioma_tumor,positive
IMAGE_0279.jpg,no_tumor,negative
IMAGE_0280.jpg,meningioma_tumor,positive
IMAGE_0281.jpg,pituitary_tumor,positive
IMAGE_0282.jpg,pituitary_tumor,positive
IMAGE_0283.jpg,no_tumor,negative
IMAGE_0284.jpg,glioma_tumor,positive
IMAGE_0285.jpg,glioma_tumor,positive
IMAGE_0286.jpg,meningioma_tumor,positive
IMAGE_0287.jpg,pituitary_tumor,positive
IMAGE_0288.jpg,glioma_tumor,positive
IMAGE_0289.jpg,pituitary_tumor,positive
IMAGE_0290.jpg,glioma_tumor,positive
IMAGE_0291.jpg,glioma_tumor,positive
IMAGE_0292.jpg,no_tumor,negative
IMAGE_0293.jpg,glioma_tumor,positive
IMAGE_0294.jpg,meningioma_tumor,positive
IMAGE_0295.jpg,no_tumor,negative
IMAGE_0296.jpg,no_tumor,negative
IMAGE_0297.jpg,meningioma_tumor,positive
IMAGE_0298.jpg,pituitary_tumor,positive
IMAGE_0299.jpg,meningioma_tumor,positive
IMAGE_0300.jpg,glioma_tumor,positive
IMAGE_0301.jpg,meningioma_tumor,positive
IMAGE_0302.jpg,meningioma_tumor,positive
IMAGE_0303.jpg,pituitary_tumor,positive
IMAGE_0304.jpg,pituitary_tumor,positive
IMAGE_0305.jpg,pituitary_tumor,positive
IMAGE_0306.jpg,pituitary_tumor,positive
IMAGE_0307.jpg,pituitary_tumor,positive
IMAGE_0308.jpg,glioma_tumor,positive
IMAGE_0309.jpg,meningioma_tumor,positive
IMAGE_0310.jpg,meningioma_tumor,positive
IMAGE_0311.jpg,pituitary_tumor,positive
IMAGE_0312.jpg,no_tumor,negative
IMAGE_0313.jpg,meningioma_tumor,positive
IMAGE_0314.jpg,pituitary_tumor,positive
IMAGE_0315.jpg,pituitary_tumor,positive
IMAGE_0316.jpg,glioma_tumor,positive
IMAGE_0317.jpg,meningioma_tumor,positive
IMAGE_0318.jpg,no_tumor,negative
IMAGE_0319.jpg,meningioma_tumor,positive
IMAGE_0320.jpg,pituitary_tumor,positive
IMAGE_0321.jpg,pituitary_tumor,positive
IMAGE_0322.jpg,pituitary_tumor,positive
IMAGE_0323.jpg,no_tumor,negative
IMAGE_0324.jpg,meningioma_tumor,positive
IMAGE_0325.jpg,glioma_tumor,positive
IMAGE_0326.jpg,pituitary_tumor,positive
IMAGE_0327.jpg,glioma_tumor,positive
IMAGE_0328.jpg,pituitary_tumor,positive
IMAGE_0329.jpg,pituitary_tumor,positive
IMAGE_0330.jpg,glioma_tumor,positive
IMAGE_0331.jpg,glioma_tumor,positive
IMAGE_0332.jpg,glioma_tumor,positive
IMAGE_0333.jpg,pituitary_tumor,positive
IMAGE_0334.jpg,glioma_tumor,positive
IMAGE_0335.jpg,no_tumor,negative
IMAGE_0336.jpg,pituitary_tumor,positive
IMAGE_0337.jpg,meningioma_tumor,positive
IMAGE_0338.jpg,glioma_tumor,positive
IMAGE_0339.jpg,pituitary_tumor,positive
IMAGE_0340.jpg,glioma_tumor,positive
IMAGE_0341.jpg,glioma_tumor,positive
IMAGE_0342.jpg,pituitary_tumor,positive
IMAGE_0343.jpg,glioma_tumor,positive
IMAGE_0344.jpg,meningioma_tumor,positive
IMAGE_0345.jpg,glioma_tumor,positive
IMAGE_0346.jpg,glioma_tumor,positive
IMAGE_0347.jpg,pituitary_tumor,positive
IMAGE_0348.jpg,no_tumor,negative
IMAGE_0349.jpg,meningioma_tumor,positive
IMAGE_0350.jpg,meningioma_tumor,positive
IMAGE_0351.jpg,glioma_tumor,positive
IMAGE_0352.jpg,meningioma_tumor,positive
IMAGE_0353.jpg,meningioma_tumor,positive
IMAGE_0354.jpg,pituitary_tumor,positive
IMAGE_0355.jpg,meningioma_tumor,positive
IMAGE_0356.jpg,pituitary_tumor,positive
IMAGE_0357.jpg,glioma_tumor,positive
IMAGE_0358.jpg,glioma_tumor,positive
IMAGE_0359.jpg,meningioma_tumor,positive
IMAGE_0360.jpg,glioma_tumor,positive
IMAGE_0361.jpg,no_tumor,negative
IMAGE_0362.jpg,glioma_tumor,positive
IMAGE_0363.jpg,pituitary_tumor,positive
IMAGE_0364.jpg,glioma_tumor,positive
IMAGE_0365.jpg,pituitary_tumor,positive
IMAGE_0366.jpg,meningioma_tumor,positive
IMAGE_0367.jpg,pituitary_tumor,positive
IMAGE_0368.jpg,pituitary_tumor,positive
IMAGE_0369.jpg,meningioma_tumor,positive
IMAGE_0370.jpg,glioma_tumor,positive
IMAGE_0371.jpg,meningioma_tumor,positive
IMAGE_0372.jpg,pituitary_tumor,positive
IMAGE_0373.jpg,glioma_tumor,positive
IMAGE_0374.jpg,glioma_tumor,positive
IMAGE_0375.jpg,meningioma_tumor,positive
IMAGE_0376.jpg,pituitary_tumor,positive
IMAGE_0377.jpg,meningioma_tumor,positive
IMAGE_0378.jpg,pituitary_tumor,positive
IMAGE_0379.jpg,no_tumor,negative
IMAGE_0380.jpg,meningioma_tumor,positive
IMAGE_0381.jpg,no_tumor,negative
IMAGE_0382.jpg,pituitary_tumor,positive
IMAGE_0383.jpg,pituitary_tumor,positive
IMAGE_0384.jpg,glioma_tumor,positive
IMAGE_0385.jpg,no_tumor,negative
IMAGE_0386.jpg,meningioma_tumor,positive
IMAGE_0387.jpg,meningioma_tumor,positive
IMAGE_0388.jpg,no_tumor,negative
IMAGE_0389.jpg,glioma_tumor,positive
IMAGE_0390.jpg,meningioma_tumor,positive
IMAGE_0391.jpg,pituitary_tumor,positive
IMAGE_0392.jpg,no_tumor,negative
IMAGE_0393.jpg,no_tumor,negative
IMAGE_0394.jpg,meningioma_tumor,positive
IMAGE_0395.jpg,no_tumor,negative
IMAGE_0396.jpg,pituitary_tumor,positive
IMAGE_0397.jpg,no_tumor,negative
IMAGE_0398.jpg,meningioma_tumor,positive
IMAGE_0399.jpg,pituitary_tumor,positive
IMAGE_0400.jpg,pituitary_tumor,positive
IMAGE_0401.jpg,pituitary_tumor,positive
IMAGE_0402.jpg,pituitary_tumor,positive
IMAGE_0403.jpg,meningioma_tumor,positive
IMAGE_0404.jpg,pituitary_tumor,positive
IMAGE_0405.jpg,glioma_tumor,positive
IMAGE_0406.jpg,pituitary_tumor,positive
IMAGE_0407.jpg,no_tumor,negative
IMAGE_0408.jpg,no_tumor,negative
IMAGE_0409.jpg,meningioma_tumor,positive
IMAGE_0410.jpg,glioma_tumor,positive
IMAGE_0411.jpg,glioma_tumor,positive
IMAGE_0412.jpg,glioma_tumor,positive
IMAGE_0413.jpg,meningioma_tumor,positive
IMAGE_0414.jpg,glioma_tumor,positive
IMAGE_0415.jpg,meningioma_tumor,positive
IMAGE_0416.jpg,pituitary_tumor,positive
IMAGE_0417.jpg,glioma_tumor,positive
IMAGE_0418.jpg,meningioma_tumor,positive
IMAGE_0419.jpg,no_tumor,negative
IMAGE_0420.jpg,meningioma_tumor,positive
IMAGE_0421.jpg,glioma_tumor,positive
IMAGE_0422.jpg,glioma_tumor,positive
IMAGE_0423.jpg,glioma_tumor,positive
IMAGE_0424.jpg,meningioma_tumor,positive
IMAGE_0425.jpg,no_tumor,negative
IMAGE_0426.jpg,meningioma_tumor,positive
IMAGE_0427.jpg,meningioma_tumor,positive
IMAGE_0428.jpg,meningioma_tumor,positive
IMAGE_0429.jpg,meningioma_tumor,positive
IMAGE_0430.jpg,glioma_tumor,positive
IMAGE_0431.jpg,meningioma_tumor,positive
IMAGE_0432.jpg,glioma_tumor,positive
IMAGE_0433.jpg,meningioma_tumor,positive
IMAGE_0434.jpg,meningioma_tumor,positive
IMAGE_0435.jpg,glioma_tumor,positive
IMAGE_0436.jpg,no_tumor,negative
IMAGE_0437.jpg,meningioma_tumor,positive
IMAGE_0438.jpg,pituitary_tumor,positive
IMAGE_0439.jpg,glioma_tumor,positive
IMAGE_0440.jpg,pituitary_tumor,positive
IMAGE_0441.jpg,pituitary_tumor,positive
IMAGE_0442.jpg,pituitary_tumor,positive
IMAGE_0443.jpg,glioma_tumor,positive
IMAGE_0444.jpg,meningioma_tumor,positive
IMAGE_0445.jpg,meningioma_tumor,positive
IMAGE_0446.jpg,pituitary_tumor,positive
IMAGE_0447.jpg,glioma_tumor,positive
IMAGE_0448.jpg,no_tumor,negative
IMAGE_0449.jpg,pituitary_tumor,positive
IMAGE_0450.jpg,meningioma_tumor,positive
IMAGE_0451.jpg,no_tumor,negative
IMAGE_0452.jpg,no_tumor,negative
IMAGE_0453.jpg,glioma_tumor,positive
IMAGE_0454.jpg,no_tumor,negative
IMAGE_0455.jpg,pituitary_tumor,positive
IMAGE_0456.jpg,glioma_tumor,positive
IMAGE_0457.jpg,meningioma_tumor,positive
IMAGE_0458.jpg,pituitary_tumor,positive
IMAGE_0459.jpg,pituitary_tumor,positive
IMAGE_0460.jpg,glioma_tumor,positive
IMAGE_0461.jpg,no_tumor,negative
IMAGE_0462.jpg,meningioma_tumor,positive
IMAGE_0463.jpg,meningioma_tumor,positive
IMAGE_0464.jpg,glioma_tumor,positive
IMAGE_0465.jpg,meningioma_tumor,positive
IMAGE_0466.jpg,glioma_tumor,positive
IMAGE_0467.jpg,no_tumor,negative
IMAGE_0468.jpg,meningioma_tumor,positive
IMAGE_0469.jpg,pituitary_tumor,positive
IMAGE_0470.jpg,glioma_tumor,positive
IMAGE_0471.jpg,meningioma_tumor,positive
IMAGE_0472.jpg,no_tumor,negative
IMAGE_0473.jpg,glioma_tumor,positive
IMAGE_0474.jpg,pituitary_tumor,positive
IMAGE_0475.jpg,pituitary_tumor,positive
IMAGE_0476.jpg,pituitary_tumor,positive
IMAGE_0477.jpg,pituitary_tumor,positive
IMAGE_0478.jpg,glioma_tumor,positive
IMAGE_0479.jpg,glioma_tumor,positive
IMAGE_0480.jpg,pituitary_tumor,positive
IMAGE_0481.jpg,no_tumor,negative
IMAGE_0482.jpg,glioma_tumor,positive
IMAGE_0483.jpg,pituitary_tumor,positive
IMAGE_0484.jpg,meningioma_tumor,positive
IMAGE_0485.jpg,meningioma_tumor,positive
IMAGE_0486.jpg,meningioma_tumor,positive
IMAGE_0487.jpg,no_tumor,negative
IMAGE_0488.jpg,meningioma_tumor,positive
IMAGE_0489.jpg,glioma_tumor,positive
IMAGE_0490.jpg,no_tumor,negative
IMAGE_0491.jpg,pituitary_tumor,positive
IMAGE_0492.jpg,pituitary_tumor,positive
IMAGE_0493.jpg,glioma_tumor,positive
IMAGE_0494.jpg,pituitary_tumor,positive
IMAGE_0495.jpg,no_tumor,negative
IMAGE_0496.jpg,pituitary_tumor,positive
IMAGE_0497.jpg,meningioma_tumor,positive
IMAGE_0498.jpg,meningioma_tumor,positive
IMAGE_0499.jpg,no_tumor,negative
IMAGE_0500.jpg,pituitary_tumor,positive
IMAGE_0501.jpg,meningioma_tumor,positive
IMAGE_0502.jpg,no_tumor,negative
IMAGE_0503.jpg,meningioma_tumor,positive
IMAGE_0504.jpg,glioma_tumor,positive
IMAGE_0505.jpg,pituitary_tumor,positive
IMAGE_0506.jpg,meningioma_tumor,positive
IMAGE_0507.jpg,meningioma_tumor,positive
IMAGE_0508.jpg,glioma_tumor,positive
IMAGE_0509.jpg,no_tumor,negative
IMAGE_0510.jpg,pituitary_tumor,positive
IMAGE_0511.jpg,glioma_tumor,positive
IMAGE_0512.jpg,pituitary_tumor,positive
IMAGE_0513.jpg,pituitary_tumor,positive
IMAGE_0514.jpg,pituitary_tumor,positive
IMAGE_0515.jpg,meningioma_tumor,positive
IMAGE_0516.jpg,pituitary_tumor,positive
IMAGE_0517.jpg,meningioma_tumor,positive
IMAGE_0518.jpg,meningioma_tumor,positive
IMAGE_0519.jpg,meningioma_tumor,positive
IMAGE_0520.jpg,meningioma_tumor,positive
IMAGE_0521.jpg,no_tumor,negative
IMAGE_0522.jpg,glioma_tumor,positive
IMAGE_0523.jpg,pituitary_tumor,positive
IMAGE_0524.jpg,meningioma_tumor,positive
IMAGE_0525.jpg,no_tumor,negative
IMAGE_0526.jpg,pituitary_tumor,positive
IMAGE_0527.jpg,glioma_tumor,positive
IMAGE_0528.jpg,pituitary_tumor,positive
IMAGE_0529.jpg,no_tumor,negative
IMAGE_0530.jpg,glioma_tumor,positive
IMAGE_0531.jpg,glioma_tumor,positive
IMAGE_0532.jpg,meningioma_tumor,positive
IMAGE_0533.jpg,no_tumor,negative
IMAGE_0534.jpg,pituitary_tumor,positive
IMAGE_0535.jpg,no_tumor,negative
IMAGE_0536.jpg,glioma_tumor,positive
IMAGE_0537.jpg,glioma_tumor,positive
IMAGE_0538.jpg,glioma_tumor,positive
IMAGE_0539.jpg,glioma_tumor,positive
IMAGE_0540.jpg,meningioma_tumor,positive
IMAGE_0541.jpg,glioma_tumor,positive
IMAGE_0542.jpg,meningioma_tumor,positive
IMAGE_0543.jpg,glioma_tumor,positive
IMAGE_0544.jpg,pituitary_tumor,positive
IMAGE_0545.jpg,pituitary_tumor,positive
IMAGE_0546.jpg,meningioma_tumor,positive
IMAGE_0547.jpg,glioma_tumor,positive
IMAGE_0548.jpg,glioma_tumor,positive
IMAGE_0549.jpg,pituitary_tumor,positive
IMAGE_0550.jpg,meningioma_tumor,positive
IMAGE_0551.jpg,meningioma_tumor,positive
IMAGE_0552.jpg,meningioma_tumor,positive
IMAGE_0553.jpg,no_tumor,negative
IMAGE_0554.jpg,no_tumor,negative
IMAGE_0555.jpg,meningioma_tumor,positive
IMAGE_0556.jpg,no_tumor,negative
IMAGE_0557.jpg,glioma_tumor,positive
IMAGE_0558.jpg,meningioma_tumor,positive
IMAGE_0559.jpg,meningioma_tumor,positive
IMAGE_0560.jpg,meningioma_tumor,positive
IMAGE_0561.jpg,pituitary_tumor,positive
IMAGE_0562.jpg,meningioma_tumor,positive
IMAGE_0563.jpg,no_tumor,negative
IMAGE_0564.jpg,no_tumor,negative
IMAGE_0565.jpg,glioma_tumor,positive
IMAGE_0566.jpg,meningioma_tumor,positive
IMAGE_0567.jpg,meningioma_tumor,positive
IMAGE_0568.jpg,meningioma_tumor,positive
IMAGE_0569.jpg,meningioma_tumor,positive
IMAGE_0570.jpg,glioma_tumor,positive
IMAGE_0571.jpg,glioma_tumor,positive
IMAGE_0572.jpg,glioma_tumor,positive
IMAGE_0573.jpg,meningioma_tumor,positive
IMAGE_0574.jpg,meningioma_tumor,positive
